view,kind,metric,layer,head,value,count
post_rope,k,distance_bucket_64,25,2,0.5004193931818008,7824
post_rope,k,distance_bucket_128,25,2,0.46411313116550446,14880
post_rope,k,distance_bucket_256,25,2,0.4213642328977585,26688
post_rope,k,distance_bucket_512,25,2,0.42195141315460205,41088
post_rope,k,distance_bucket_1024,25,2,0.3895568549633026,33024
post_rope,k,distance_bucket_8,25,3,0.7100531160831451,1020
post_rope,k,distance_bucket_16,25,3,0.6808851361274719,2028
post_rope,k,distance_bucket_32,25,3,0.6534456014633179,4008
post_rope,k,distance_bucket_64,25,3,0.6261133849620819,7824
post_rope,k,distance_bucket_128,25,3,0.5866048038005829,14880
post_rope,k,distance_bucket_256,25,3,0.5667677223682404,26688
post_rope,k,distance_bucket_512,25,3,0.5250855386257172,41088
post_rope,k,distance_bucket_1024,25,3,0.4915098249912262,33024
post_rope,k,distance_bucket_8,26,0,0.7003781795501709,1020
post_rope,k,distance_bucket_16,26,0,0.6765927076339722,2028
post_rope,k,distance_bucket_32,26,0,0.6532739400863647,4008
post_rope,k,distance_bucket_64,26,0,0.6282228231430054,7824
post_rope,k,distance_bucket_128,26,0,0.5949397087097168,14880
post_rope,k,distance_bucket_256,26,0,0.5674725472927094,26688
post_rope,k,distance_bucket_512,26,0,0.5349681675434113,41088
post_rope,k,distance_bucket_1024,26,0,0.5113441199064255,33024
post_rope,k,distance_bucket_8,26,1,0.6008270978927612,1020
post_rope,k,distance_bucket_16,26,1,0.587812215089798,2028
post_rope,k,distance_bucket_32,26,1,0.5944059491157532,4008
post_rope,k,distance_bucket_64,26,1,0.5739702582359314,7824
post_rope,k,distance_bucket_128,26,1,0.5434921681880951,14880
post_rope,k,distance_bucket_256,26,1,0.5183124840259552,26688
post_rope,k,distance_bucket_512,26,1,0.49915431439876556,41088
post_rope,k,distance_bucket_1024,26,1,0.4983242601156235,33024
post_rope,k,distance_bucket_8,26,2,0.6704929172992706,1020
post_rope,k,distance_bucket_16,26,2,0.6441513895988464,2028
post_rope,k,distance_bucket_32,26,2,0.6181212663650513,4008
post_rope,k,distance_bucket_64,26,2,0.5912853181362152,7824
post_rope,k,distance_bucket_128,26,2,0.5586661696434021,14880
post_rope,k,distance_bucket_256,26,2,0.5307047069072723,26688
post_rope,k,distance_bucket_512,26,2,0.4972812235355377,41088
post_rope,k,distance_bucket_1024,26,2,0.47069981694221497,33024
post_rope,k,distance_bucket_8,26,3,0.5737725794315338,1020
post_rope,k,distance_bucket_16,26,3,0.5381414294242859,2028
post_rope,k,distance_bucket_32,26,3,0.5085726976394653,4008
post_rope,k,distance_bucket_64,26,3,0.4860958009958267,7824
post_rope,k,distance_bucket_128,26,3,0.4414784759283066,14880
post_rope,k,distance_bucket_256,26,3,0.41783054172992706,26688
post_rope,k,distance_bucket_512,26,3,0.37937192618846893,41088
post_rope,k,distance_bucket_1024,26,3,0.3647505044937134,33024
post_rope,k,distance_bucket_8,27,0,0.6925543546676636,1020
post_rope,k,distance_bucket_16,27,0,0.669306218624115,2028
post_rope,k,distance_bucket_32,27,0,0.6458730697631836,4008
post_rope,k,distance_bucket_64,27,0,0.6213303208351135,7824
post_rope,k,distance_bucket_128,27,0,0.5893280208110809,14880
post_rope,k,distance_bucket_256,27,0,0.5607858896255493,26688
post_rope,k,distance_bucket_512,27,0,0.5279147326946259,41088
post_rope,k,distance_bucket_1024,27,0,0.5028296411037445,33024
post_rope,k,distance_bucket_8,27,1,0.9997960329055786,1020
post_rope,k,distance_bucket_16,27,1,0.9997798502445221,2028
post_rope,k,distance_bucket_32,27,1,0.9997624456882477,4008
post_rope,k,distance_bucket_64,27,1,0.9997469782829285,7824
post_rope,k,distance_bucket_128,27,1,0.999725878238678,14880
post_rope,k,distance_bucket_256,27,1,0.9996857643127441,26688
post_rope,k,distance_bucket_512,27,1,0.9996741414070129,41088
post_rope,k,distance_bucket_1024,27,1,0.9996754229068756,33024
post_rope,k,distance_bucket_8,27,2,0.6769615113735199,1020
post_rope,k,distance_bucket_16,27,2,0.6537571549415588,2028
post_rope,k,distance_bucket_32,27,2,0.6288436055183411,4008
post_rope,k,distance_bucket_64,27,2,0.6056448221206665,7824
post_rope,k,distance_bucket_128,27,2,0.5747169554233551,14880
post_rope,k,distance_bucket_256,27,2,0.5465790331363678,26688
post_rope,k,distance_bucket_512,27,2,0.5141783654689789,41088
post_rope,k,distance_bucket_1024,27,2,0.49247127771377563,33024
post_rope,k,distance_bucket_8,27,3,0.6588764190673828,1020
post_rope,k,distance_bucket_16,27,3,0.6344858705997467,2028
post_rope,k,distance_bucket_32,27,3,0.6090206801891327,4008
post_rope,k,distance_bucket_64,27,3,0.5867511928081512,7824
post_rope,k,distance_bucket_128,27,3,0.5530464053153992,14880
post_rope,k,distance_bucket_256,27,3,0.5244207382202148,26688
post_rope,k,distance_bucket_512,27,3,0.49135884642601013,41088
post_rope,k,distance_bucket_1024,27,3,0.47398094832897186,33024
post_rope,k,topk_neighbor_16,0,0,0.9995288550853729,8192
post_rope,k,topk_neighbor_32,0,0,0.999481201171875,16384
post_rope,k,topk_neighbor_64,0,0,0.9994200468063354,32768
post_rope,k,topk_neighbor_16,0,1,0.9980372190475464,8192
post_rope,k,topk_neighbor_32,0,1,0.9978479146957397,16384
post_rope,k,topk_neighbor_64,0,1,0.9976228475570679,32768
post_rope,k,topk_neighbor_16,0,2,0.9983988404273987,8192
post_rope,k,topk_neighbor_32,0,2,0.9982151985168457,16384
post_rope,k,topk_neighbor_64,0,2,0.9980076849460602,32768
post_rope,k,topk_neighbor_16,0,3,0.9942998290061951,8192
post_rope,k,topk_neighbor_32,0,3,0.9937556087970734,16384
post_rope,k,topk_neighbor_64,0,3,0.9930858910083771,32768
post_rope,k,topk_neighbor_16,1,0,0.9953602254390717,8192
post_rope,k,topk_neighbor_32,1,0,0.9939116537570953,16384
post_rope,k,topk_neighbor_64,1,0,0.9917823076248169,32768
post_rope,k,topk_neighbor_16,1,1,0.8842668235301971,8192
post_rope,k,topk_neighbor_32,1,1,0.8725832104682922,16384
post_rope,k,topk_neighbor_64,1,1,0.85724276304245,32768
post_rope,k,topk_neighbor_16,1,2,0.8792025148868561,8192
post_rope,k,topk_neighbor_32,1,2,0.8668390512466431,16384
post_rope,k,topk_neighbor_64,1,2,0.8463336229324341,32768
post_rope,k,topk_neighbor_16,1,3,0.8457446694374084,8192
post_rope,k,topk_neighbor_32,1,3,0.8294771015644073,16384
post_rope,k,topk_neighbor_64,1,3,0.8085587024688721,32768
post_rope,k,topk_neighbor_16,2,0,0.5908761620521545,8192
post_rope,k,topk_neighbor_32,2,0,0.562912791967392,16384
post_rope,k,topk_neighbor_64,2,0,0.5222432315349579,32768
post_rope,k,topk_neighbor_16,2,1,0.9475649893283844,8192
post_rope,k,topk_neighbor_32,2,1,0.943071186542511,16384
post_rope,k,topk_neighbor_64,2,1,0.937317281961441,32768
post_rope,k,topk_neighbor_16,2,2,0.8692744374275208,8192
post_rope,k,topk_neighbor_32,2,2,0.852095365524292,16384
post_rope,k,topk_neighbor_64,2,2,0.8317910432815552,32768
post_rope,k,topk_neighbor_16,2,3,0.856781929731369,8192
post_rope,k,topk_neighbor_32,2,3,0.8425528407096863,16384
post_rope,k,topk_neighbor_64,2,3,0.8267655670642853,32768
post_rope,k,topk_neighbor_16,3,0,0.9859075248241425,8192
post_rope,k,topk_neighbor_32,3,0,0.9847524464130402,16384
post_rope,k,topk_neighbor_64,3,0,0.983157217502594,32768
post_rope,k,topk_neighbor_16,3,1,0.6998661756515503,8192
post_rope,k,topk_neighbor_32,3,1,0.6695073246955872,16384
post_rope,k,topk_neighbor_64,3,1,0.6332184672355652,32768
post_rope,k,topk_neighbor_16,3,2,0.8512973487377167,8192
post_rope,k,topk_neighbor_32,3,2,0.8350855708122253,16384
post_rope,k,topk_neighbor_64,3,2,0.8164609968662262,32768
post_rope,k,topk_neighbor_16,3,3,0.9131568968296051,8192
post_rope,k,topk_neighbor_32,3,3,0.9059420228004456,16384
post_rope,k,topk_neighbor_64,3,3,0.8977443277835846,32768
post_rope,k,topk_neighbor_16,4,0,0.6848538815975189,8192
post_rope,k,topk_neighbor_32,4,0,0.6544592380523682,16384
post_rope,k,topk_neighbor_64,4,0,0.6204794049263,32768
post_rope,k,topk_neighbor_16,4,1,0.4712875485420227,8192
post_rope,k,topk_neighbor_32,4,1,0.42844098806381226,16384
post_rope,k,topk_neighbor_64,4,1,0.38212548196315765,32768
post_rope,k,topk_neighbor_16,4,2,0.6862373352050781,8192
post_rope,k,topk_neighbor_32,4,2,0.6564884185791016,16384
post_rope,k,topk_neighbor_64,4,2,0.623362809419632,32768
post_rope,k,topk_neighbor_16,4,3,0.557045966386795,8192
post_rope,k,topk_neighbor_32,4,3,0.5264903008937836,16384
post_rope,k,topk_neighbor_64,4,3,0.4911079406738281,32768
post_rope,k,topk_neighbor_16,5,0,0.7430126070976257,8192
post_rope,k,topk_neighbor_32,5,0,0.7218070328235626,16384
post_rope,k,topk_neighbor_64,5,0,0.6978414356708527,32768
post_rope,k,topk_neighbor_16,5,1,0.7740136981010437,8192
post_rope,k,topk_neighbor_32,5,1,0.7520049810409546,16384
post_rope,k,topk_neighbor_64,5,1,0.7267871797084808,32768
post_rope,k,topk_neighbor_16,5,2,0.6653116047382355,8192
post_rope,k,topk_neighbor_32,5,2,0.635528028011322,16384
post_rope,k,topk_neighbor_64,5,2,0.602595180273056,32768
post_rope,k,topk_neighbor_16,5,3,0.48158933222293854,8192
post_rope,k,topk_neighbor_32,5,3,0.44240061938762665,16384
post_rope,k,topk_neighbor_64,5,3,0.3994539678096771,32768
post_rope,k,topk_neighbor_16,6,0,0.5499207079410553,8192
post_rope,k,topk_neighbor_32,6,0,0.5214600563049316,16384
post_rope,k,topk_neighbor_64,6,0,0.486212819814682,32768
post_rope,k,topk_neighbor_16,6,1,0.78235924243927,8192
post_rope,k,topk_neighbor_32,6,1,0.7572257220745087,16384
post_rope,k,topk_neighbor_64,6,1,0.728482186794281,32768
post_rope,k,topk_neighbor_16,6,2,0.8520546555519104,8192
post_rope,k,topk_neighbor_32,6,2,0.8299164772033691,16384
post_rope,k,topk_neighbor_64,6,2,0.8007939159870148,32768
post_rope,k,topk_neighbor_16,6,3,0.595429003238678,8192
post_rope,k,topk_neighbor_32,6,3,0.5686488747596741,16384
post_rope,k,topk_neighbor_64,6,3,0.5376237332820892,32768
post_rope,k,topk_neighbor_16,7,0,0.6789723038673401,8192
post_rope,k,topk_neighbor_32,7,0,0.647423505783081,16384
post_rope,k,topk_neighbor_64,7,0,0.6122647225856781,32768
post_rope,k,topk_neighbor_16,7,1,0.6932628154754639,8192
post_rope,k,topk_neighbor_32,7,1,0.6670276522636414,16384
post_rope,k,topk_neighbor_64,7,1,0.6369315385818481,32768
post_rope,k,topk_neighbor_16,7,2,0.7603336572647095,8192
post_rope,k,topk_neighbor_32,7,2,0.7333765625953674,16384
post_rope,k,topk_neighbor_64,7,2,0.7023324370384216,32768
post_rope,k,topk_neighbor_16,7,3,0.8137111663818359,8192
post_rope,k,topk_neighbor_32,7,3,0.79225954413414,16384
post_rope,k,topk_neighbor_64,7,3,0.768325537443161,32768
post_rope,k,topk_neighbor_16,8,0,0.6930156052112579,8192
post_rope,k,topk_neighbor_32,8,0,0.6628690361976624,16384
post_rope,k,topk_neighbor_64,8,0,0.6270782649517059,32768
post_rope,k,topk_neighbor_16,8,1,0.7034278213977814,8192
post_rope,k,topk_neighbor_32,8,1,0.6756383180618286,16384
post_rope,k,topk_neighbor_64,8,1,0.6443796157836914,32768
post_rope,k,topk_neighbor_16,8,2,0.5814204812049866,8192
post_rope,k,topk_neighbor_32,8,2,0.5505418479442596,16384
post_rope,k,topk_neighbor_64,8,2,0.5161046385765076,32768
post_rope,k,topk_neighbor_16,8,3,0.5499268174171448,8192
post_rope,k,topk_neighbor_32,8,3,0.5101464092731476,16384
post_rope,k,topk_neighbor_64,8,3,0.4669788330793381,32768
post_rope,k,topk_neighbor_16,9,0,0.7408230602741241,8192
post_rope,k,topk_neighbor_32,9,0,0.71189746260643,16384
post_rope,k,topk_neighbor_64,9,0,0.679301530122757,32768
post_rope,k,topk_neighbor_16,9,1,0.6911528706550598,8192
post_rope,k,topk_neighbor_32,9,1,0.659764975309372,16384
post_rope,k,topk_neighbor_64,9,1,0.6244457960128784,32768
post_rope,k,topk_neighbor_16,9,2,0.7863477468490601,8192
post_rope,k,topk_neighbor_32,9,2,0.7618399560451508,16384
post_rope,k,topk_neighbor_64,9,2,0.7328928709030151,32768
post_rope,k,topk_neighbor_16,9,3,0.7641187310218811,8192
post_rope,k,topk_neighbor_32,9,3,0.7362565100193024,16384
post_rope,k,topk_neighbor_64,9,3,0.7035565972328186,32768
post_rope,k,topk_neighbor_16,10,0,0.6962393522262573,8192
post_rope,k,topk_neighbor_32,10,0,0.6649629175662994,16384
post_rope,k,topk_neighbor_64,10,0,0.627044677734375,32768
post_rope,k,topk_neighbor_16,10,1,0.7079487442970276,8192
post_rope,k,topk_neighbor_32,10,1,0.6825053691864014,16384
post_rope,k,topk_neighbor_64,10,1,0.6537350416183472,32768
post_rope,k,topk_neighbor_16,10,2,0.7245083451271057,8192
post_rope,k,topk_neighbor_32,10,2,0.6978735327720642,16384
post_rope,k,topk_neighbor_64,10,2,0.666963517665863,32768
post_rope,k,topk_neighbor_16,10,3,0.6957240402698517,8192
post_rope,k,topk_neighbor_32,10,3,0.6730712950229645,16384
post_rope,k,topk_neighbor_64,10,3,0.6473670303821564,32768
post_rope,k,topk_neighbor_16,11,0,0.5689420998096466,8192
post_rope,k,topk_neighbor_32,11,0,0.5372968316078186,16384
post_rope,k,topk_neighbor_64,11,0,0.5013172030448914,32768
post_rope,k,topk_neighbor_16,11,1,0.5905756950378418,8192
post_rope,k,topk_neighbor_32,11,1,0.551950603723526,16384
post_rope,k,topk_neighbor_64,11,1,0.5092010796070099,32768
post_rope,k,topk_neighbor_16,11,2,0.6035651862621307,8192
post_rope,k,topk_neighbor_32,11,2,0.5684318244457245,16384
post_rope,k,topk_neighbor_64,11,2,0.5298662781715393,32768
post_rope,k,topk_neighbor_16,11,3,0.6993051767349243,8192
post_rope,k,topk_neighbor_32,11,3,0.667158305644989,16384
post_rope,k,topk_neighbor_64,11,3,0.6302776038646698,32768
post_rope,k,topk_neighbor_16,12,0,0.8326204419136047,8192
post_rope,k,topk_neighbor_32,12,0,0.8125355243682861,16384
post_rope,k,topk_neighbor_64,12,0,0.7893640697002411,32768
post_rope,k,topk_neighbor_16,12,1,0.5888971388339996,8192
post_rope,k,topk_neighbor_32,12,1,0.5476697981357574,16384
post_rope,k,topk_neighbor_64,12,1,0.500586211681366,32768
post_rope,k,topk_neighbor_16,12,2,0.7016932368278503,8192
post_rope,k,topk_neighbor_32,12,2,0.6700454354286194,16384
post_rope,k,topk_neighbor_64,12,2,0.634360134601593,32768
post_rope,k,topk_neighbor_16,12,3,0.5831723213195801,8192
post_rope,k,topk_neighbor_32,12,3,0.545809268951416,16384
post_rope,k,topk_neighbor_64,12,3,0.5038765072822571,32768
post_rope,k,topk_neighbor_16,13,0,0.9535952210426331,8192
post_rope,k,topk_neighbor_32,13,0,0.9479094743728638,16384
post_rope,k,topk_neighbor_64,13,0,0.9413900673389435,32768
post_rope,k,topk_neighbor_16,13,1,0.6238277554512024,8192
post_rope,k,topk_neighbor_32,13,1,0.5935997664928436,16384
post_rope,k,topk_neighbor_64,13,1,0.5593228936195374,32768
post_rope,k,topk_neighbor_16,13,2,0.8589266836643219,8192
post_rope,k,topk_neighbor_32,13,2,0.842454731464386,16384
post_rope,k,topk_neighbor_64,13,2,0.823145180940628,32768
post_rope,k,topk_neighbor_16,13,3,0.7950723469257355,8192
post_rope,k,topk_neighbor_32,13,3,0.7709073722362518,16384
post_rope,k,topk_neighbor_64,13,3,0.74331995844841,32768
post_rope,k,topk_neighbor_16,14,0,0.5935522615909576,8192
post_rope,k,topk_neighbor_32,14,0,0.5520103871822357,16384
post_rope,k,topk_neighbor_64,14,0,0.5053904354572296,32768
post_rope,k,topk_neighbor_16,14,1,0.6557231247425079,8192
post_rope,k,topk_neighbor_32,14,1,0.6169077157974243,16384
post_rope,k,topk_neighbor_64,14,1,0.5732966065406799,32768
post_rope,k,topk_neighbor_16,14,2,0.6389416456222534,8192
post_rope,k,topk_neighbor_32,14,2,0.5976518094539642,16384
post_rope,k,topk_neighbor_64,14,2,0.550897866487503,32768
post_rope,k,topk_neighbor_16,14,3,0.7052154242992401,8192
post_rope,k,topk_neighbor_32,14,3,0.673999696969986,16384
post_rope,k,topk_neighbor_64,14,3,0.6383391618728638,32768
post_rope,k,topk_neighbor_16,15,0,0.5150255560874939,8192
post_rope,k,topk_neighbor_32,15,0,0.4674070030450821,16384
post_rope,k,topk_neighbor_64,15,0,0.41666680574417114,32768
post_rope,k,topk_neighbor_16,15,1,0.524247795343399,8192
post_rope,k,topk_neighbor_32,15,1,0.48842865228652954,16384
post_rope,k,topk_neighbor_64,15,1,0.4466361701488495,32768
post_rope,k,topk_neighbor_16,15,2,0.5659686326980591,8192
post_rope,k,topk_neighbor_32,15,2,0.5228402018547058,16384
post_rope,k,topk_neighbor_64,15,2,0.47522081434726715,32768
post_rope,k,topk_neighbor_16,15,3,0.8794074952602386,8192
post_rope,k,topk_neighbor_32,15,3,0.8662315607070923,16384
post_rope,k,topk_neighbor_64,15,3,0.8513617813587189,32768
post_rope,k,topk_neighbor_16,16,0,0.7032939493656158,8192
post_rope,k,topk_neighbor_32,16,0,0.6625256836414337,16384
post_rope,k,topk_neighbor_64,16,0,0.6151085197925568,32768
post_rope,k,topk_neighbor_16,16,1,0.6096291244029999,8192
post_rope,k,topk_neighbor_32,16,1,0.5630548596382141,16384
post_rope,k,topk_neighbor_64,16,1,0.5103770196437836,32768
post_rope,k,topk_neighbor_16,16,2,0.6488317549228668,8192
post_rope,k,topk_neighbor_32,16,2,0.5989036858081818,16384
post_rope,k,topk_neighbor_64,16,2,0.5404590964317322,32768
post_rope,k,topk_neighbor_16,16,3,0.7542562782764435,8192
post_rope,k,topk_neighbor_32,16,3,0.7213177978992462,16384
post_rope,k,topk_neighbor_64,16,3,0.6850628554821014,32768
post_rope,k,topk_neighbor_16,17,0,0.6433290839195251,8192
post_rope,k,topk_neighbor_32,17,0,0.6133696138858795,16384
post_rope,k,topk_neighbor_64,17,0,0.5797480046749115,32768
post_rope,k,topk_neighbor_16,17,1,0.6576814353466034,8192
post_rope,k,topk_neighbor_32,17,1,0.6236844956874847,16384
post_rope,k,topk_neighbor_64,17,1,0.5845829546451569,32768
post_rope,k,topk_neighbor_16,17,2,0.6053372323513031,8192
post_rope,k,topk_neighbor_32,17,2,0.5525453388690948,16384
post_rope,k,topk_neighbor_64,17,2,0.491003155708313,32768
post_rope,k,topk_neighbor_16,17,3,0.6319120228290558,8192
post_rope,k,topk_neighbor_32,17,3,0.591225266456604,16384
post_rope,k,topk_neighbor_64,17,3,0.5456855595111847,32768
post_rope,k,topk_neighbor_16,18,0,0.6663289070129395,8192
post_rope,k,topk_neighbor_32,18,0,0.6301673948764801,16384
post_rope,k,topk_neighbor_64,18,0,0.589790403842926,32768
post_rope,k,topk_neighbor_16,18,1,0.7603188157081604,8192
post_rope,k,topk_neighbor_32,18,1,0.7223334312438965,16384
post_rope,k,topk_neighbor_64,18,1,0.6768449544906616,32768
post_rope,k,topk_neighbor_16,18,2,0.6828997731208801,8192
post_rope,k,topk_neighbor_32,18,2,0.6451005339622498,16384
post_rope,k,topk_neighbor_64,18,2,0.6019067168235779,32768
post_rope,k,topk_neighbor_16,18,3,0.7981090843677521,8192
post_rope,k,topk_neighbor_32,18,3,0.7721517980098724,16384
post_rope,k,topk_neighbor_64,18,3,0.7401564121246338,32768
post_rope,k,topk_neighbor_16,19,0,0.9645384550094604,8192
post_rope,k,topk_neighbor_32,19,0,0.95967897772789,16384
post_rope,k,topk_neighbor_64,19,0,0.9538631439208984,32768
post_rope,k,topk_neighbor_16,19,1,0.6242582499980927,8192
post_rope,k,topk_neighbor_32,19,1,0.59181147813797,16384
post_rope,k,topk_neighbor_64,19,1,0.5545660853385925,32768
post_rope,k,topk_neighbor_16,19,2,0.6158832311630249,8192
post_rope,k,topk_neighbor_32,19,2,0.5611733198165894,16384
post_rope,k,topk_neighbor_64,19,2,0.49823687970638275,32768
post_rope,k,topk_neighbor_16,19,3,0.7415369153022766,8192
post_rope,k,topk_neighbor_32,19,3,0.7044402956962585,16384
post_rope,k,topk_neighbor_64,19,3,0.6606592833995819,32768
post_rope,k,topk_neighbor_16,20,0,0.6595288515090942,8192
post_rope,k,topk_neighbor_32,20,0,0.6258276998996735,16384
post_rope,k,topk_neighbor_64,20,0,0.5880534946918488,32768
post_rope,k,topk_neighbor_16,20,1,0.641206681728363,8192
post_rope,k,topk_neighbor_32,20,1,0.601771354675293,16384
post_rope,k,topk_neighbor_64,20,1,0.5569987893104553,32768
post_rope,k,topk_neighbor_16,20,2,0.6408589780330658,8192
post_rope,k,topk_neighbor_32,20,2,0.5956040322780609,16384
post_rope,k,topk_neighbor_64,20,2,0.5442217588424683,32768
post_rope,k,topk_neighbor_16,20,3,0.6318344175815582,8192
post_rope,k,topk_neighbor_32,20,3,0.58668053150177,16384
post_rope,k,topk_neighbor_64,20,3,0.5347728431224823,32768
post_rope,k,topk_neighbor_16,21,0,0.726032555103302,8192
post_rope,k,topk_neighbor_32,21,0,0.6887492835521698,16384
post_rope,k,topk_neighbor_64,21,0,0.6450919210910797,32768
post_rope,k,topk_neighbor_16,21,1,0.7155544459819794,8192
post_rope,k,topk_neighbor_32,21,1,0.6789076924324036,16384
post_rope,k,topk_neighbor_64,21,1,0.6379921138286591,32768
post_rope,k,topk_neighbor_16,21,2,0.6782273352146149,8192
post_rope,k,topk_neighbor_32,21,2,0.6486333906650543,16384
post_rope,k,topk_neighbor_64,21,2,0.6139647662639618,32768
post_rope,k,topk_neighbor_16,21,3,0.7073235213756561,8192
post_rope,k,topk_neighbor_32,21,3,0.6696390211582184,16384
post_rope,k,topk_neighbor_64,21,3,0.6258518099784851,32768
post_rope,k,topk_neighbor_16,22,0,0.6093094646930695,8192
post_rope,k,topk_neighbor_32,22,0,0.5668221712112427,16384
post_rope,k,topk_neighbor_64,22,0,0.5178329348564148,32768
post_rope,k,topk_neighbor_16,22,1,0.6830465793609619,8192
post_rope,k,topk_neighbor_32,22,1,0.6432571709156036,16384
post_rope,k,topk_neighbor_64,22,1,0.597299337387085,32768
post_rope,k,topk_neighbor_16,22,2,0.7350590229034424,8192
post_rope,k,topk_neighbor_32,22,2,0.7018789052963257,16384
post_rope,k,topk_neighbor_64,22,2,0.6639076471328735,32768
post_rope,k,topk_neighbor_16,22,3,0.6825835108757019,8192
post_rope,k,topk_neighbor_32,22,3,0.6402140557765961,16384
post_rope,k,topk_neighbor_64,22,3,0.5908973217010498,32768
post_rope,k,topk_neighbor_16,23,0,0.7222865521907806,8192
post_rope,k,topk_neighbor_32,23,0,0.6880038976669312,16384
post_rope,k,topk_neighbor_64,23,0,0.648181676864624,32768
post_rope,k,topk_neighbor_16,23,1,0.6474022567272186,8192
post_rope,k,topk_neighbor_32,23,1,0.6075154840946198,16384
post_rope,k,topk_neighbor_64,23,1,0.5620155036449432,32768
post_rope,k,topk_neighbor_16,23,2,0.6682448983192444,8192
post_rope,k,topk_neighbor_32,23,2,0.6294490098953247,16384
post_rope,k,topk_neighbor_64,23,2,0.5849938988685608,32768
post_rope,k,topk_neighbor_16,23,3,0.725557804107666,8192
post_rope,k,topk_neighbor_32,23,3,0.7006401419639587,16384
post_rope,k,topk_neighbor_64,23,3,0.6718757152557373,32768
post_rope,k,topk_neighbor_16,24,0,0.6715342402458191,8192
post_rope,k,topk_neighbor_32,24,0,0.6501283049583435,16384
post_rope,k,topk_neighbor_64,24,0,0.6239942908287048,32768
post_rope,k,topk_neighbor_16,24,1,0.7809496223926544,8192
post_rope,k,topk_neighbor_32,24,1,0.7537583708763123,16384
post_rope,k,topk_neighbor_64,24,1,0.7221598029136658,32768
post_rope,k,topk_neighbor_16,24,2,0.7024906575679779,8192
post_rope,k,topk_neighbor_32,24,2,0.6745678186416626,16384
post_rope,k,topk_neighbor_64,24,2,0.6426478326320648,32768
post_rope,k,topk_neighbor_16,24,3,0.7149984538555145,8192
post_rope,k,topk_neighbor_32,24,3,0.6769488453865051,16384
post_rope,k,topk_neighbor_64,24,3,0.632771760225296,32768
post_rope,k,topk_neighbor_16,25,0,0.7497959136962891,8192
post_rope,k,topk_neighbor_32,25,0,0.7266787886619568,16384
post_rope,k,topk_neighbor_64,25,0,0.7007147669792175,32768
post_rope,k,topk_neighbor_16,25,1,0.7313268482685089,8192
post_rope,k,topk_neighbor_32,25,1,0.6970176994800568,16384
post_rope,k,topk_neighbor_64,25,1,0.6567860543727875,32768
post_rope,k,topk_neighbor_16,25,2,0.6103372275829315,8192
post_rope,k,topk_neighbor_32,25,2,0.5788630247116089,16384
post_rope,k,topk_neighbor_64,25,2,0.5431316196918488,32768
post_rope,k,topk_neighbor_16,25,3,0.7219968140125275,8192
post_rope,k,topk_neighbor_32,25,3,0.6907335817813873,16384
post_rope,k,topk_neighbor_64,25,3,0.6552498936653137,32768
post_rope,k,topk_neighbor_16,26,0,0.7467563152313232,8192
post_rope,k,topk_neighbor_32,26,0,0.7157009840011597,16384
post_rope,k,topk_neighbor_64,26,0,0.6793278455734253,32768
post_rope,k,topk_neighbor_16,26,1,0.6732920408248901,8192
post_rope,k,topk_neighbor_32,26,1,0.6480205655097961,16384
post_rope,k,topk_neighbor_64,26,1,0.6186651587486267,32768
post_rope,k,topk_neighbor_16,26,2,0.7242126166820526,8192
post_rope,k,topk_neighbor_32,26,2,0.6902327239513397,16384
post_rope,k,topk_neighbor_64,26,2,0.6506297290325165,32768
post_rope,k,topk_neighbor_16,26,3,0.6107951700687408,8192
post_rope,k,topk_neighbor_32,26,3,0.5737391710281372,16384
post_rope,k,topk_neighbor_64,26,3,0.5321582853794098,32768
post_rope,k,topk_neighbor_16,27,0,0.744994044303894,8192
post_rope,k,topk_neighbor_32,27,0,0.7137190997600555,16384
post_rope,k,topk_neighbor_64,27,0,0.6769252121448517,32768
post_rope,k,topk_neighbor_16,27,1,0.9997999668121338,8192
post_rope,k,topk_neighbor_32,27,1,0.9997823238372803,16384
post_rope,k,topk_neighbor_64,27,1,0.9997609555721283,32768
post_rope,k,topk_neighbor_16,27,2,0.7359349429607391,8192
post_rope,k,topk_neighbor_32,27,2,0.7034788131713867,16384
post_rope,k,topk_neighbor_64,27,2,0.6652624607086182,32768
post_rope,k,topk_neighbor_16,27,3,0.7150046527385712,8192
post_rope,k,topk_neighbor_32,27,3,0.68199422955513,16384
post_rope,k,topk_neighbor_64,27,3,0.64356929063797,32768
post_rope,q,distance_bucket_8,0,0,0.7680862545967102,1020
post_rope,q,distance_bucket_16,0,0,0.7557723820209503,2028
post_rope,q,distance_bucket_32,0,0,0.7269916534423828,4008
post_rope,q,distance_bucket_64,0,0,0.7113214731216431,7824
post_rope,q,distance_bucket_128,0,0,0.6614808440208435,14880
post_rope,q,distance_bucket_256,0,0,0.6318700611591339,26688
post_rope,q,distance_bucket_512,0,0,0.6274954080581665,41088
post_rope,q,distance_bucket_1024,0,0,0.6215660870075226,33024
post_rope,q,distance_bucket_8,0,1,0.6112431287765503,1020
post_rope,q,distance_bucket_16,0,1,0.5793713629245758,2028
post_rope,q,distance_bucket_32,0,1,0.5060338973999023,4008
post_rope,q,distance_bucket_64,0,1,0.46955423057079315,7824
post_rope,q,distance_bucket_128,0,1,0.3969133496284485,14880
post_rope,q,distance_bucket_256,0,1,0.2759643644094467,26688
